DB03729,P00749,1
DB03729,P31142,0
DB04210,P01556,1
DB04210,P31677,0
DB07104,P09960,1
DB07104,Q14832,0
DB03223,P13639,1
DB03223,O75600,0
DB08597,P62942,1
DB08597,Q04771,1
DB08597,P08506,0
DB08597,P28861,0
DB02761,P0A6V7,1
DB02761,P31101,1
DB02761,P31142,1
DB02761,P77444,1
DB02761,Q01770,1
DB02761,Q16762,1
DB02761,Q5SJI0,1
DB02761,Q7K9G0,1
DB02761,Q9ZHG9,1
DB02761,Q99623,0
DB02761,P27449,0
DB02761,P13929,0
DB02761,Q9HCC0,0
DB02761,Q06323,0
DB02761,P17050,0
DB02761,O95750,0
DB02761,Q99705,0
DB02761,Q49184,0
DB06444,P01375,1
DB06444,P11597,0
DB04488,P15555,1
DB04488,P30038,0
DB11755,O75762,1
DB11755,P08908,1
DB11755,P21554,1
DB11755,P34972,1
DB11755,Q7Z2W7,1
DB11755,Q9Y2T6,1
DB11755,Q9Y5S1,1
DB11755,P41180,0
DB11755,P05166,0
DB11755,P01574,0
DB11755,Q00534,0
DB11755,Q47NK3,0
DB11755,P47985,0
DB11755,P54619,0
DB09236,O00305,1
DB09236,O00555,1
DB09236,O60840,1
DB09236,P54284,1
DB09236,Q01668,1
DB09236,Q02641,1
DB09236,Q08289,1
DB09236,Q13698,1
DB09236,Q13936,1
DB09236,P00558,0
DB09236,P66010,0
DB09236,P0A7D4,0
DB09236,A0A045KKX4,0
DB09236,Q59H18,0
DB09236,Q8IJC6,0
DB09236,Q15493,0
DB09236,P11797,0
DB09236,P0C0F4,0
DB01100,P0DP23,1
DB01100,P14416,1
DB01100,P35462,1
DB01100,Q12809,1
DB01100,P02649,0
DB01100,P01857,0
DB01100,P20292,0
DB01100,Q8I4W4,0
DB03760,P10515,1
DB03760,P23434,1
DB03760,Q15120,1
DB03760,Q9WY54,1
DB03760,P29899,0
DB03760,Q8IDD3,0
DB03760,Q06609,0
DB03760,P28065,0
DB03230,Q8ZKF6,1
DB03230,Q9RN68,0
DB11590,P54710,1
DB11590,Q99707,1
DB11590,Q9UPY5,1
DB11590,Q7RTV2,0
DB11590,P69795,0
DB11590,Q92918,0
DB07150,Q15788,1
DB07150,Q92731,1
DB07150,Q6UWM7,0
DB07150,P51149,0
DB02421,P09147,1
DB02421,Q8VUS7,0
DB01043,O00591,1
DB01043,O14764,1
DB01043,O15399,1
DB01043,O60391,1
DB01043,O75311,1
DB01043,P14416,1
DB01043,P14867,1
DB01043,P18505,1
DB01043,P18507,1
DB01043,P23415,1
DB01043,P23416,1
DB01043,P28472,1
DB01043,P31644,1
DB01043,P34903,1
DB01043,P46098,1
DB01043,P47869,1
DB01043,P47870,1
DB01043,P48167,1
DB01043,P48169,1
DB01043,P78334,1
DB01043,Q05586,1
DB01043,Q12879,1
DB01043,Q13224,1
DB01043,Q14957,1
DB01043,Q16445,1
DB01043,Q693P7,1
DB01043,Q8N1C3,1
DB01043,Q8TCU5,1
DB01043,Q99928,1
DB01043,Q9UN88,1
DB01043,Q96RI1,0
DB01043,P26789,0
DB01043,P55818,0
DB01043,P10398,0
DB01043,Q84EX5,0
DB01043,P50213,0
DB01043,P29350,0
DB01043,P09172,0
DB01043,Q9Y6T7,0
DB01043,Q03426,0
DB01043,Q9KG76,0
DB01043,P40859,0
DB01043,P15056,0
DB01043,Q13547,0
DB01043,P09142,0
DB01043,P96113,0
DB01043,O97313,0
DB01043,Q9H4M7,0
DB01043,P02775,0
DB01043,Q9F5I8,0
DB01043,Q9GZZ6,0
DB01043,P26514,0
DB01043,Q5L1E2,0
DB01043,Q45515,0
DB01043,P47900,0
DB01043,P10844,0
DB01043,Q08638,0
DB01043,Q8IJA9,0
DB01043,P63104,0
DB01043,P23919,0
DB06892,Q02750,1
DB06892,Q99928,0
DB14069,P08183,1
DB14069,P00918,0
DB06258,Q00613,1
DB06258,P43683,0
DB01619,P35367,1
DB01619,P63208,0
DB02496,P0A794,1
DB02496,P45568,1
DB02496,Q59976,0
DB02496,P63208,0
DB09185,P23975,1
DB09185,O15427,0
DB00864,P62942,1
DB00864,P23946,0
DB07782,P39594,1
DB07782,P94548,0
DB02297,P24941,1
DB02297,Q6IBS8,0
DB07707,P03372,1
DB07707,Q15596,1
DB07707,Q27743,0
DB07707,P25311,0
DB13257,P02786,1
DB13257,P69905,1
DB13257,Q9UP52,1
DB13257,P14410,0
DB13257,Q9Y487,0
DB13257,Q54527,0
DB04869,P06881,1
DB04869,Q16602,1
DB04869,P51512,0
DB04869,P49585,0
DB07812,P31751,1
DB07812,P49841,1
DB07812,Q146M9,0
DB07812,P03905,0
DB06082,Q16665,1
DB06082,P05155,0
DB04749,P52699,1
DB04749,P32056,0
DB03825,P0A0N5,1
DB03825,P31224,1
DB03825,P19883,0
DB03825,Q836J0,0
DB02186,Q54873,1
DB02186,Q59288,1
DB02186,Q00496,0
DB02186,P83794,0
DB08705,P11309,1
DB08705,P0AFL3,0
DB01859,P62619,1
DB01859,Q8N5S9,0
DB01967,P77173,1
DB01967,Q83QN9,1
DB01967,P56868,0
DB01967,P69795,0
DB01207,P21731,1
DB01207,P24557,1
DB01207,O08498,0
DB01207,P49840,0
DB07680,P23946,1
DB07680,P23246,0
DB09280,P13569,1
DB09280,Q9RME2,0
DB07336,O14757,1
DB07336,Q9WXS0,0
DB02538,P24941,1
DB02538,P19429,0
DB04392,P15559,1
DB04392,P38489,1
DB04392,P41407,1
DB04392,Q92769,0
DB04392,Q8RQE8,0
